name lat lon begin end
MISA -20.7365 139.4871 2010-09-15 2020-04-26
MISB 43.612 -86.36349999999999 2018-12-14 2024-08-24
MISC 42.9678 -83.8347 2005-11-25 2024-08-24
MISE 37.6865 -114.245 2010-10-18 2023-09-26
MISH 42.3842 -86.26459999999997 2007-11-20 2024-08-24
MISI 45.8536 -84.70299999999997 2006-08-30 2023-04-04
MISJ 42.9645 -84.54399999999998 2006-08-30 2022-04-28
MISR 46.4858 -84.30169999999998 2021-04-22 2024-08-24
MISS 43.577 -79.70240000000001 2010-10-12 2021-07-22
MIST 45.4217 -87.59960000000001 2008-09-04 2024-08-24
MISV 42.409 -86.2688 2018-04-18 2024-08-24
MITC 44.7133 -85.60590000000002 2007-11-20 2024-08-24
MITO 41.8002 -86.6035 2008-09-04 2024-08-24
MITR 42.8888 20.865800000000007 2012-09-07 2017-07-31
MITS 43.3013 -85.0872 2007-11-06 2024-08-24
MITT -35.156 142.65769999999998 2010-01-19 2024-08-24
MITU 47.1111 -88.55169999999998 2009-10-27 2024-08-24
MITW 44.2799 -83.58359999999999 2007-11-19 2024-08-24
MIVA 43.3786 -83.58539999999999 2009-10-27 2024-08-24
MIWA 42.7825 -83.0061 2005-11-25 2024-08-24
MIWB 42.6765 -84.2176 2007-11-20 2024-08-24
MIWC 43.5693 -85.77780000000001 2006-08-30 2024-08-24
MIWK 41.9859 -85.87670000000003 2018-08-30 2019-06-19
MIZG 48.5257 23.501300000000015 2009-05-06 2010-05-29
MIZT 39.1352 141.1329 2019-01-01 2022-10-26
MIZU 39.1352 141.13279999999997 2002-03-11 2024-08-17
MJAW 50.4269 -105.56360000000001 2014-01-01 2023-05-19
MJGL 8.5422 -74.62639999999999 2022-07-15 2024-08-20
MJOE 62.6058 29.76830000000001 2023-08-01 2024-03-15
MJOO 36.0105 127.66579999999999 2016-11-17 2019-01-26
MJPK 33.7145 -117.5505 2001-07-17 2024-08-24
MJUV 61.9025 27.8348 2022-06-17 2024-03-15
MKA1 41.2595 -76.94810000000001 2010-11-27 2024-02-09
MKAA 69.0639 27.110500000000002 2022-06-17 2024-03-15
MKAH 48.3707 -124.5892 2008-07-29 2024-08-24
MKAI 19.3556 -155.17560000000003 2010-07-09 2024-08-24
MKAL 64.0933 28.846599999999995 2022-06-17 2024-03-15
MKAN 61.99 26.644499999999994 2022-06-17 2024-03-15
MKAU 63.5496 23.691300000000012 2022-06-17 2024-03-15
MKAV 62.9751 28.4872 2022-06-17 2024-03-15
MKCH 22.8512 91.84469999999999 2007-02-27 2016-12-17
MKEA 19.8014 -155.4563 1996-10-08 2024-08-24
MKEM 66.7152 27.43629999999999 2022-06-17 2024-03-15
MKES 61.8913 29.82679999999999 2022-06-17 2024-03-15
MKEY 24.7265 -81.0478 2015-07-07 2017-09-08
MKIB -75.2762 -65.60309999999998 2010-01-07 2018-12-31
MKLU 27.81 84.83699999999999 2015-06-05 2016-04-06
MKMK -2.5427 101.09140000000002 2004-08-24 2023-03-30
MKMN 36.4085 25.401299999999992 2012-01-03 2015-01-24
MKNO -39.7034 176.0288 2011-05-16 2024-08-24
MKOK 59.9301 20.86009999999999 2022-07-01 2024-03-15
MKOU 60.8673 26.6969 2022-06-17 2024-03-15
MKPO 34.8169 126.38139999999999 2000-08-23 2024-08-17
MKR1 72.3747 52.71639999999999 2024-05-09 2024-08-20
MKRS 48.3787 22.709299999999985 2017-11-21 2024-08-24
MKT2 44.1622 -93.9416 2013-06-29 2024-08-24
MKTG -16.627 -143.56920000000002 2013-10-14 2023-12-06
MKTO 44.1552 -93.97109999999998 2005-12-01 2010-10-01
MKUH 61.5865 25.2106 2022-06-17 2024-03-15
MKUI 65.6051 25.209599999999995 2022-06-17 2024-03-15
MKUO 62.8876 27.68979999999999 2022-06-17 2024-03-15
MKUU 66.3702 29.311700000000002 2024-03-15 2024-03-15
MLA1 61.0577 28.190300000000008 2022-07-01 2024-03-15
MLAG 43.4309 12.778700000000015 2012-08-03 2024-06-12
MLAK -38.0816 142.8084 2010-08-09 2024-08-24
MLAN 19.9424 -155.86400000000003 2021-08-03 2024-08-24
MLAP -26.8136 150.15880000000004 2018-09-14 2024-08-24
MLBK 45.214 -96.6402 2014-01-31 2024-08-24
MLBU -1.805 100.84969999999998 2007-09-17 2012-11-27
MLCC 19.5632 -155.49099999999999 2004-07-02 2024-08-24
MLCN 50.0659 21.9717 2008-02-01 2024-07-27
MLDO 35.858 126.315 2015-05-27 2020-05-05
MLES 19.4643 -155.5525 2005-03-18 2024-08-24
MLF1 52.8676 -104.6207 2013-04-04 2022-12-31
MLF5 32.0903 -87.39179999999999 1996-10-07 2017-07-02
MLF6 32.0905 -87.3922 1997-01-31 2017-06-30
MLFP 33.9184 -117.31799999999998 1999-01-07 2024-08-24
MLFT 41.1956 16.60419999999999 2011-02-09 2019-07-04
MLG1 53.5245 -7.334600000000023 2019-06-23 2024-07-30
MLGA 36.7156 -4.435400000000072 2006-02-24 2024-08-17
MLGS 6.7033 -72.73790000000002 2024-01-01 2024-08-20
MLHD 55.3723 -7.339200000000005 2020-11-30 2024-08-17
MLIE 63.6237 30.209399999999988 2022-07-01 2024-03-15
MLKE 47.1309 -119.27409999999998 2015-01-21 2024-08-23
MLKN -5.3526 102.2765 2005-08-03 2023-03-30
MLLC 43.2237 -0.8768999999999778 2022-05-11 2024-08-24
MLLL 35.2907 -2.9284999999999854 2020-02-06 2024-08-17
MLLT 53.0917 -113.469 2011-06-28 2014-12-29
MLM0 14.7848 -61.17860000000002 2005-02-01 2023-12-31
MLNJ -9.5462 16.3459 2010-09-10 2015-10-01
MLO1 19.5359 -155.57619999999997 2004-12-08 2022-11-28
MLO2 22.9 120.55380000000002 2013-12-06 2024-04-16
MLOH 64.0474 23.42859999999999 2022-07-01 2024-03-15
MLOS 36.7468 24.51910000000001 2004-06-29 2008-02-08
MLPM 19.492 -155.3859 1999-05-30 2005-07-17
MLPR 19.4934 -155.38329999999996 2005-08-08 2024-08-24
MLRD 19.5556 -155.53340000000003 2005-03-21 2024-05-05
MLRN 53.1175 6.677500000000009 2018-10-16 2024-06-29
MLSP 19.4512 -155.5924 2000-12-09 2024-08-24
MLTN 44.4721 -75.8682 1996-05-16 2015-08-21
MLVL 48.8411 2.587299999999999 1998-03-20 2024-08-24
MLY1 38.342 38.3186 2022-09-01 2023-05-15
MLYN 35.4914 128.74400000000003 2000-01-01 2024-08-17
MLZ1 39.1459 42.54059999999998 2015-07-22 2023-05-15
MMA1 14.5372 121.03980000000001 2002-10-06 2004-09-25
MMAR -35.579 137.5799 2021-09-12 2024-08-24
MMAU 19.3738 -155.17809999999997 2010-07-09 2024-08-24
MMBI 38.0331 15.763100000000009 2014-12-31 2024-04-16
MMD1 20.9319 -89.6628 2008-04-26 2024-08-24
MMEP 63.1751 -130.20050000000003 2015-08-15 2021-12-04
MMET 40.3897 16.786400000000015 2004-05-24 2024-08-17
MMGO 37.6618 12.976799999999997 2022-02-15 2024-08-24
MMME 37.9352 15.25399999999999 2005-05-15 2012-05-15
MMNO 39.87 15.972100000000012 2011-09-15 2024-06-18
MMNT -22.8832 148.6404 2010-09-07 2010-10-05
MMRI -8.6356 122.23759999999999 2010-09-04 2018-08-07
MMRP -75.2685 -109.8888 2022-02-19 2024-08-24
MMSQ 45.0522 -63.133699999999976 2015-09-24 2024-08-24
MMT1 41.5907 -72.71289999999999 2014-09-21 2016-10-31
MMTS 41.5955 -72.68079999999998 2010-08-01 2014-05-09
MMUB 47.9192 106.90570000000002 2022-10-21 2024-08-24
MMX1 19.4317 -99.0684 2008-04-26 2024-08-24
MNA1 38.8023 -77.59879999999998 2018-08-30 2021-06-24
MNAE 45.8868 -95.30450000000002 2015-11-05 2024-08-24
MNAI 46.5336 -93.72890000000001 2016-08-16 2024-08-24
MNAN 45.1955 -96.02159999999998 2012-11-24 2024-08-24
MNAS 48.294 -92.97039999999998 2009-11-25 2024-08-24
MNAV 44.7329 -93.2097 2005-12-01 2024-08-24
MNAX 45.8876 -95.39150000000001 2009-06-18 2024-08-24
MNB1 45.112 -93.38619999999997 2018-11-14 2019-06-19
MNB2 44.8361 -93.29419999999999 2019-01-03 2019-06-19
MNBA 46.3489 -94.25439999999998 2016-08-12 2024-08-24
MNBD 48.6277 -94.06729999999999 2009-04-23 2024-08-24
MNBE 43.6629 -94.12209999999999 2006-04-13 2024-08-24
MNBJ 47.5013 -94.93759999999997 2008-02-17 2024-08-24
MNBL 47.4958 6.8060999999999865 2009-04-15 2024-08-24
MNBN 45.3112 -95.58519999999999 2015-12-04 2017-09-12
MNBP 44.6242 -93.74709999999999 2015-11-12 2024-08-24
MNBV 43.6083 -96.37819999999999 2007-01-14 2024-08-24
MNC1 46.0759 -64.82619999999997 2011-04-19 2022-11-03
MNC5 51.249 -68.19659999999999 1997-08-01 2016-07-25
MNCA 43.633 -91.49630000000002 2006-05-17 2024-08-24
MNCC 45.3989 -92.82249999999999 2005-12-01 2014-05-25
MNCD 43.6363 -91.50569999999999 2015-11-15 2024-08-24
MNCL 44.9493 -95.40980000000002 2005-12-01 2024-08-24
MNCO 42.8968 13.337099999999992 2016-11-10 2024-06-12
MNCT 46.1283 -64.7525 2018-10-16 2022-06-24
MND2 -32.5279 115.71620000000001 2017-11-18 2020-04-26
MNDA 62.0484 -146.5367 2017-09-17 2022-09-21
MNDE -32.3928 142.41790000000003 2014-12-02 2024-08-24
MNDH -32.5297 115.71100000000001 2013-06-10 2017-11-04
MNDN 48.5724 -96.91469999999998 2009-08-18 2024-08-24
MNDR 53.565 -112.40999999999997 2002-06-03 2019-06-21
MNDS 39.6247 -120.4006 2007-05-02 2024-07-09
MNDT 46.823 -95.8598 2005-12-01 2024-08-24
MNDV 44.0572 -95.59710000000001 2006-04-27 2024-08-24
MNEB 45.9898 -95.97430000000003 2005-12-01 2017-09-20
MNEM 46.6881 -93.9545 2005-12-01 2024-08-24
MNEW 45.9947 -95.9751 2015-11-25 2017-09-12
MNEY 43.9556 -92.2054 2007-01-14 2024-08-24
MNFF 46.2736 -96.05579999999998 2005-12-01 2024-08-24
MNFM 44.6851 -93.1325 2018-08-30 2019-06-19
MNFS 47.5744 -95.74919999999997 2019-08-24 2024-08-24
MNG2 43.8011 28.59530000000001 2013-10-21 2017-08-31
MNGA 43.8106 28.558600000000013 2013-05-20 2022-09-19
MNGH 47.9792 -92.83100000000002 2018-08-30 2019-06-19
MNGL 43.8093 28.580100000000016 2013-07-05 2020-02-20
MNGM 43.8162 28.58760000000001 2012-09-20 2024-07-31
MNGO -38.7798 143.6517 2012-01-19 2024-08-24
MNGP 47.2236 -93.48410000000001 2007-02-21 2024-08-24
MNGR 45.5583 -96.4941 2006-07-22 2024-08-24
MNHA 44.7717 -92.8621 2016-07-19 2017-09-11
MNHD 44.4589 -96.43549999999999 2007-11-07 2024-08-24
MNHK 48.7724 -96.9493 2009-03-22 2024-08-24
MNHL 45.0667 -94.09519999999998 2015-11-07 2024-08-24
MNHN 45.9849 -92.94830000000002 2007-01-14 2024-08-24
MNHO 43.7602 -93.20859999999999 2015-11-11 2024-08-24
MNHR -40.4686 176.22339999999997 2011-03-03 2024-08-24
MNHW 44.906 -93.98669999999998 2005-12-01 2024-08-24
MNHY 47.9492 -95.6259 2011-11-30 2024-08-02
MNI2 40.3619 16.686700000000002 2017-02-09 2021-05-25
MNI5 -16.6678 139.17060000000004 2022-11-28 2024-05-24
MNIA 40.3649 16.687299999999993 2012-11-02 2016-12-22
MNIG 44.7799 -93.05380000000002 2018-08-30 2019-06-09
MNIS 45.5035 -93.23649999999998 2016-08-13 2024-08-24
MNJA 43.6435 -94.98259999999999 2015-12-03 2017-09-14
MNJC 46.9783 -93.27370000000002 2005-12-01 2024-08-24
MNJF 44.0836 -95.12 2007-01-14 2024-08-24
MNJN 44.676 -93.64240000000001 2018-08-30 2019-04-05
MNKA 45.1452 -95.01490000000001 2005-12-01 2024-08-24
MNKB 48.3559 -93.00959999999998 2018-08-30 2019-06-19
MNKI 43.5206 -93.70710000000003 2015-11-14 2024-08-24
MNKW 53.9161 27.5659 2010-07-12 2024-08-17
MNKY 44.2779 -92.97430000000003 2012-06-17 2024-08-24
MNLC 44.4783 -93.29239999999999 2005-12-01 2024-08-24
MNLI 45.9708 -94.3229 2016-08-15 2024-08-24
MNLK 43.6387 -95.11860000000001 2006-04-28 2024-08-24
MNLM 47.5695 -92.5111 2018-08-30 2019-06-19
MNLR 43.5192 -92.51999999999998 2015-10-27 2024-08-24
MNLS 44.4412 -93.90679999999998 2003-09-22 2024-08-24
MNLU 43.6355 -96.21550000000002 2015-11-19 2017-09-18
MNM1 44.1849 -94.03739999999999 2019-02-13 2019-02-13
MNM2 45.5641 -95.88909999999998 2015-11-24 2024-08-24
MNM3 44.4455 -95.7799 2019-07-31 2024-08-24
MNMA 45.8758 -93.66410000000002 2005-12-03 2019-04-26
MNMC 35.9695 -120.4341 2001-08-03 2024-08-24
MNMD 45.0094 -96.18029999999999 2015-12-06 2023-03-21
MNME 45.1295 -94.5292 2005-12-01 2024-08-24
MNMG 48.1346 -93.87849999999997 2010-09-18 2024-08-24
MNMH 44.4632 -95.7946 2016-09-20 2019-06-30
MNMI -19.1314 -69.59570000000002 2007-04-14 2024-04-18
MNMK 44.1418 -93.9608 2015-10-28 2017-09-13
MNMN 44.5445 -94.99560000000002 2005-12-01 2024-08-24
MNMR 44.9362 -96.44209999999998 2007-11-07 2024-08-24
MNMS 44.4637 -95.79570000000001 2007-01-14 2024-08-24
MNMV 44.9507 -95.67559999999997 2015-11-03 2024-08-06
MNMW -39.0216 175.83529999999996 2023-09-21 2024-08-24
MNNA -4.4503 102.89030000000002 2010-01-01 2018-08-08
MNNU 44.3189 -94.457 2015-11-18 2024-08-24
MNOK 44.999 -92.96359999999999 2005-12-01 2024-08-24
MNOV 38.0286 15.13560000000001 2010-05-12 2024-03-26
MNOW 44.0639 -93.27370000000002 2015-11-13 2024-08-24
MNP1 41.0671 -71.86040000000003 1995-06-20 1998-10-03
MNP2 41.0673 -71.86070000000001 1996-05-20 1998-03-31
MNPE 45.3915 -94.70229999999998 2019-08-21 2024-08-24
MNPG 46.6485 -92.14330000000001 2018-08-30 2019-06-19
MNPI 44.0098 -96.28750000000002 2015-12-03 2024-08-24
MNPK -33.1715 151.55110000000002 2016-03-29 2024-08-24
MNPL 46.3395 -93.26209999999998 2005-12-01 2018-10-03
MNPS 43.515 -91.8852 2007-01-14 2024-08-24
MNPV 44.1807 -92.16149999999999 2015-11-14 2019-11-10
MNPY 45.3734 -94.71140000000003 2015-11-13 2019-08-19
MNR1 43.9679 -92.46800000000002 2018-08-30 2019-06-19
MNRC 38.8787 -122.44280000000003 2011-07-08 2024-02-23
MNRD 45.2589 -93.70190000000002 2005-12-01 2024-08-24
MNRE 47.0585 -93.9067 2007-01-26 2024-08-24
MNRH 44.0136 -92.40039999999999 2019-10-30 2024-08-24
MNRL 45.5461 -73.6388 2016-04-28 2019-09-25
MNRM 43.6374 -95.77010000000001 2006-04-03 2024-08-24
MNRN 48.6148 -93.34980000000002 2018-08-30 2019-06-19
MNRO 44.031 -92.48140000000001 2015-10-27 2019-05-30
MNRR 45.2042 -93.5555 2016-02-07 2024-08-24
MNRS 44.7395 -93.12540000000001 2016-07-19 2024-08-24
MNRT 46.4905 -96.29129999999998 2005-12-01 2024-08-24
MNRV 48.7894 -95.05130000000003 2009-03-22 2024-08-24
MNRW 44.5618 -92.53410000000002 2012-06-17 2024-08-24
MNS1 45.6646 -94.1748 2018-08-30 2019-04-21
MNSA 45.7249 -94.96100000000001 2015-11-05 2024-08-24
MNSB 45.4882 -95.56220000000002 2005-12-01 2024-08-24
MNSC 45.713 -94.93130000000002 2005-12-01 2024-08-24
MNSF -37.0655 146.0865 2013-01-02 2021-10-09
MNSK 53.9161 27.5659 2010-01-01 2024-08-17
MNSN 37.8861 126.76580000000001 2017-06-05 2020-05-05
MNSP 44.2439 -94.9805 2015-11-18 2024-08-24
MNSQ 47.6037 -94.12670000000003 2009-08-19 2024-08-24
MNSR 45.0351 -92.8537 2016-08-17 2024-08-24
MNST 45.5825 -94.09249999999997 2016-08-16 2024-08-24
MNSU 44.7232 -94.4805 2019-06-14 2024-08-24
MNSV 43.9025 -92.48219999999998 2005-12-01 2024-08-24
MNSW 44.7234 -94.51729999999998 2015-11-02 2019-06-12
MNSY 43.9962 -95.75200000000001 2015-11-21 2024-08-24
MNTF 48.1192 -96.2074 2008-07-17 2024-08-24
MNTL 43.5082 -93.35410000000002 2006-04-13 2020-01-26
MNTN 46.132 -64.95909999999998 1994-10-04 2016-07-11
MNTO -24.8704 151.12620000000004 2014-04-28 2024-08-02
MNTP 43.6462 3.869100000000003 2015-09-15 2024-08-24
MNTR 43.8216 -94.4291 2015-11-20 2024-08-24
MNTS 38.4266 26.717399999999998 2018-01-01 2019-06-29
MNUM -34.9039 139.3127 2016-12-20 2021-01-11
MNVA -23.9095 148.0611 2013-08-18 2020-04-26
MNVI 47.5233 -92.56150000000002 2007-03-15 2024-08-24
MNVN 46.4134 -95.0546 2005-12-01 2024-08-24
MNVR 47.5321 -92.62200000000001 2023-08-30 2024-08-24
MNVT 48.971 -97.20159999999998 2009-08-18 2024-08-24
MNWB 44.3982 -95.25439999999998 2015-10-29 2017-09-13
MNWD 46.4609 -95.18610000000001 2016-08-13 2024-08-24
MNWE 45.811 -96.49110000000002 2015-12-05 2024-08-24
MNWF 47.1826 -92.28879999999998 2018-08-30 2018-10-30
MNWG 43.6246 -95.59809999999999 2019-08-01 2024-08-24
MNWH 48.1502 -94.512 2011-12-06 2024-08-24
MNWI 45.1231 -94.9921 2015-11-18 2024-08-24
MNWL 43.7447 -93.71910000000003 2018-11-27 2019-04-22
MNWN 44.065 -91.71260000000001 2007-01-14 2024-08-24
MNWO 43.6234 -95.577 2015-12-08 2019-07-30
MNZO 19.0639 -104.29820000000001 2012-05-26 2012-08-02
MN__ 47.9181 106.95089999999999 2016-07-30 2021-02-06
MO00 45.7157 4.067800000000005 2011-03-13 2024-08-24
MO02 36.8797 -94.4264 2018-08-30 2019-04-29
MOA1 -35.2152 138.47249999999997 2016-12-22 2017-06-13
MOA2 36.6843 -94.4384 2012-02-03 2024-08-24
MOAD 38.4104 -94.34539999999998 2016-12-01 2024-08-24
MOAL 40.2558 -94.29969999999997 2010-01-29 2024-08-24
MOAN 36.6842 -94.43849999999998 2009-10-29 2010-10-25
MOAT 36.6894 -91.3768 2012-01-25 2024-08-24
MOB3 39.3468 -91.23599999999999 2021-12-02 2024-08-24
MOB4 38.806 -94.5007 2023-01-04 2024-08-24
MOB5 30.2275 -88.02409999999998 1996-04-10 2011-03-15
MOB6 30.2275 -88.02420000000001 1996-05-11 2011-03-15
MOBD 39.7825 -93.09699999999998 2016-12-04 2024-08-24
MOBE 37.4554 -91.2158 2010-01-10 2024-08-24
MOBF 38.7643 -90.2466 2012-01-05 2024-08-24
MOBG 39.3477 -91.2079 2010-01-29 2019-03-13
MOBI 48.1456 0.18279999999998608 2011-03-13 2024-08-24
MOBJ 55.1149 36.56970000000001 2005-12-15 2024-07-21
MOBK 55.1149 36.56970000000001 2009-12-18 2022-05-30
MOBL 38.765 -90.24529999999999 2009-10-29 2011-11-15
MOBN 55.1149 36.569500000000005 2001-03-26 2022-05-30
MOBO 38.9313 -92.77879999999999 2009-10-29 2024-08-24
MOBP 39.0091 -94.29059999999998 2010-01-10 2011-07-11
MOBR 36.7098 -93.22320000000002 2009-10-29 2024-08-24
MOBS -37.8294 144.9753 2002-10-29 2024-08-17
MOBT 38.2575 -94.39339999999999 2009-10-29 2024-08-24
MOBU 37.6597 -93.10289999999998 2009-10-29 2024-08-24
MOBW 37.7049 -90.7441 2009-12-18 2024-08-24
MOBY 40.265 -94.02289999999999 2016-08-16 2024-08-24
MOC1 39.3852 -93.4862 2016-08-12 2024-08-24
MOC2 38.9922 -92.28469999999999 2009-12-18 2024-08-17
MOC3 37.1776 -94.35759999999999 2009-11-14 2024-08-17
MOC4 38.0086 -92.74369999999999 2019-04-10 2024-08-24
MOC5 42.3536 11.603999999999985 2022-10-26 2024-08-17
MOCA 46.0981 11.143399999999986 2007-12-31 2024-08-24
MOCB 38.9749 -92.49310000000003 2016-10-19 2024-08-24
MOCD 38.0359 -92.7731 2010-01-29 2024-08-24
MOCE 39.7692 -93.53910000000002 2010-01-29 2024-08-24
MOCH 36.9181 -89.31880000000001 2009-12-18 2024-08-24
MOCI 39.7745 -93.51080000000002 2016-06-09 2023-06-06
MOCL 38.3888 -93.7559 2009-10-29 2024-08-24
MOCM 39.754 -94.24419999999998 2010-01-29 2011-09-26
MOCN 40.1435 -91.54379999999998 2010-01-29 2024-08-24
MOCO 41.3712 15.158600000000007 2005-11-05 2024-08-24
MOCR 39.7468 -94.2312 2012-01-12 2024-08-24
MOCS 36.6467 -93.90570000000002 2009-10-29 2024-08-24
MOCT 38.389 -93.80869999999999 2016-06-22 2024-08-24
MOCU -16.8686 36.83510000000001 2011-09-01 2013-12-14
MOCV 39.3458 -91.4128 2016-10-19 2024-08-24
MOD1 37.6382 -120.99279999999999 2010-05-01 2011-05-09
MOD2 41.1461 13.880799999999994 2006-07-12 2024-08-17
MODA 45.2138 6.710100000000011 1998-10-17 2024-08-21
MODB 41.9023 -120.30279999999999 1999-11-13 2024-08-24
MODD 53.4054 6.0674999999999955 2007-01-01 2024-06-29
MODE 44.629 10.948700000000002 2006-03-09 2024-06-13
MODG 37.0656 -94.4135 2019-03-19 2024-08-24
MODO 37.8295 -92.69209999999998 2009-10-29 2010-02-02
MODP 36.6451 -90.798 2014-05-28 2024-08-22
MODR 38.4626 -91.46530000000001 2009-10-29 2024-08-24
MODX 36.8069 -89.97859999999997 2009-12-18 2024-08-24
MOEA 39.7494 -94.68169999999998 2016-06-07 2024-08-24
MOEB 39.1789 -90.78769999999997 2010-01-29 2024-08-24
MOED 40.1866 -92.17509999999999 2010-01-29 2024-08-24
MOEG 37.8772 -94.02319999999997 2019-03-20 2024-08-24
MOEL 38.3471 -92.59539999999998 2009-10-29 2024-08-24
MOES 39.3395 -94.2543 2009-10-29 2010-10-25
MOEU 38.5052 -90.62009999999998 2019-02-28 2024-08-24
MOFA 49.6547 0.5981999999999914 2015-07-21 2024-08-24
MOFC 64.9839 -16.667400000000043 2014-10-22 2019-10-17
MOFD 37.2405 -93.25049999999999 2018-09-21 2019-06-19
MOFE 38.1948 -90.38920000000002 2009-10-29 2024-08-24
MOFL 38.8493 -91.97719999999998 2023-10-23 2024-08-24
MOFR 37.1207 -5.462400000000002 2014-10-02 2024-08-17
MOG1 36.6003 -92.4377 2024-03-24 2024-08-17
MOGC 40.2777 -92.95170000000002 2010-01-29 2011-08-11
MOGD 41.3426 -6.713500000000067 2008-06-12 2024-08-24
MOGE 44.3934 7.816200000000009 2015-10-01 2024-08-24
MOGF 37.4293 -93.84609999999998 2009-10-29 2024-08-24
MOGG 46.4067 13.198299999999989 2006-08-25 2024-08-17
MOGI 53.9186 30.325999999999993 2011-06-01 2024-08-17
MOGL 39.5252 -119.92629999999997 2008-04-23 2013-04-11
MOGN 46.1483 4.802899999999994 2004-10-20 2021-05-26
MOGO -35.7474 150.192 2017-07-17 2024-08-24
MOGV 38.8893 -94.52199999999999 2016-12-03 2024-08-24
MOH2 50.5403 5.192000000000007 2004-07-16 2024-08-24
MOHA 39.6845 -120.60419999999999 2007-08-18 2017-09-27
MOHI 39.078 -93.74009999999998 2016-08-10 2024-08-24
MOHL 39.6954 -91.40140000000002 2010-01-30 2024-08-24
MOHO 38.2462 -118.24509999999998 2005-11-16 2024-06-25
MOHR 38.6566 -91.48540000000003 2016-06-18 2024-08-24
MOHS 37.3382 -91.93990000000002 2012-01-05 2024-08-24
MOHT 36.2439 -89.72829999999999 2012-01-05 2024-08-24
MOHV 38.6092 -94.32029999999997 2009-10-29 2024-08-24
MOI1 37.599 -90.62799999999999 2018-12-07 2024-08-24
MOI2 35.0502 24.87209999999999 2021-07-10 2024-02-04
MOID 39.1216 -94.38830000000002 2012-01-05 2012-08-14
MOIE 43.5032 13.123500000000007 2005-03-10 2011-11-14
MOIL 40.7107 -115.41210000000001 2006-11-16 2021-06-30
MOIN 9.9871 -83.094 1995-09-06 1998-03-26
MOIP 39.1218 -94.38749999999999 2020-02-09 2024-08-24
MOIR 35.0539 24.877800000000008 2013-12-02 2016-05-26
MOIS 58.0927 25.182799999999986 2018-11-12 2024-08-24
MOIT 19.6891 -101.25029999999998 2009-08-13 2020-12-12
MOIU 0.2883 35.28999999999999 2008-11-15 2020-01-06
MOJC 38.5798 -92.29469999999998 2009-10-29 2024-08-24
MOJK 37.4124 -89.65010000000001 2009-12-18 2024-08-24
MOJN 54.9443 8.805399999999992 2017-12-20 2024-08-17
MOJP 37.089 -94.50400000000002 2018-08-30 2019-06-19
MOKE 36.2214 -90.07350000000002 2009-12-18 2024-08-24
MOKI 40.2783 -92.58370000000002 2016-06-08 2023-07-02
MOKP 19.4853 -155.5994 2000-12-09 2024-08-24
MOKV 39.4322 -92.93189999999998 2010-01-29 2024-08-24
MOKY 39.3713 -94.36829999999998 2016-12-02 2024-08-24
MOL0 51.1826 5.1170999999999935 2003-05-04 2024-08-24
MOL1 36.8056 22.850799999999992 2010-11-05 2024-08-17
MOL2 47.635 1.4490000000000123 2011-03-13 2024-08-24
MOL3 43.7203 2.340900000000005 2011-03-13 2024-08-24
MOL5 40.8412 -1.8793000000000575 2013-12-04 2024-08-17
MOLA 37.9466 -122.41989999999998 1994-01-06 2002-04-04
MOLD 44.7279 21.61760000000001 2012-10-30 2020-03-29
MOLI 37.4782 -91.84949999999998 2009-10-29 2011-07-25
MOLJ 38.8726 -94.17239999999998 2016-07-30 2024-08-24
MOLN 37.8871 -93.6234 2009-10-29 2011-03-30
MOLS 38.5218 -90.41829999999999 2018-08-30 2019-06-19
MOLV 48.6123 5.8411000000000115 2011-02-10 2024-08-21
MOLY -16.6767 145.3331 2016-08-31 2024-08-24
MOM0 12.4061 -86.54090000000002 2013-09-10 2022-08-14
MOM2 39.1187 -93.21629999999999 2010-10-15 2010-10-25
MOM3 49.5992 1.4699999999999989 2015-07-22 2024-08-17
MOMA 37.3763 -92.40789999999998 2009-10-29 2011-03-28
MOMC 39.1618 -91.82940000000002 2012-01-13 2024-08-24
MOMD 40.1409 -95.2373 2016-10-20 2024-08-24
MOME 39.1205 -91.89530000000002 2016-06-21 2024-08-24
MOMF 37.346 -92.95049999999998 2012-01-05 2024-08-24
MOMG 37.131 -92.31110000000001 2009-10-29 2024-08-24
MOMI 12.5507 -86.49000000000001 2016-05-28 2017-11-17
MOMK 38.6857 -91.88780000000003 2009-10-29 2022-04-13
MOML 40.2105 -93.11610000000002 2012-01-14 2024-08-24
MOMM 38.9526 -90.93380000000002 2016-06-18 2024-08-24
MOMN 39.7561 -92.46609999999998 2016-06-08 2024-08-24
MOMO 36.9168 -93.98309999999998 2009-10-29 2024-08-24
MOMR 40.299 -94.87700000000001 2016-08-17 2024-08-24
MOMS 39.1182 -93.2176 2009-10-29 2010-08-16
MOMV 40.3582 -94.8467 2010-01-29 2024-08-24
MOMX 39.1616 -91.8297 2009-10-29 2011-11-08
MON0 12.4651 107.17899999999997 2010-09-12 2010-09-18
MON1 -34.9059 -56.203599999999994 2008-06-18 2013-08-25
MON2 50.4316 7.830700000000007 2005-07-07 2024-08-23
MON3 46.9829 -123.60360000000003 2009-07-26 2024-08-16
MON4 39.7587 -92.74279999999999 2010-01-29 2024-08-17
MON5 47.619 4.338099999999997 2009-11-23 2017-12-19
MON6 36.5722 -121.8064 2010-05-01 2019-04-03
MON7 45.4682 -73.71390000000002 2010-11-06 2015-06-24
MON8 46.0819 -64.83069999999998 2010-10-14 2023-05-11
